IssueID,ProjectName,Politeness,FixingTime_hours,Assignee,AssigneeAct,Project
149919,Hadoop Map/Reduce,mixed,6876.1028,0,null,MAPREDUCE
292448,Derby,polite,1491.0757,199,HIGH,DERBY
111313,Pig,mixed,2689.1542,22089,HIGH,PIG
292449,Derby,impolite,187.8579,32000,VHIGH,DERBY
111312,Pig,polite,783.5558,30638,HIGH,PIG
292443,Derby,mixed,3669.8815,0,null,DERBY
292445,Derby,mixed,90.8497,199,HIGH,DERBY
292440,Derby,mixed,0.3271,0,null,DERBY
292441,Derby,mixed,1009.1006,51547,HIGH,DERBY
111305,Pig,mixed,6983.4423,8630,STD,PIG
292459,Derby,polite,213.4315,0,null,DERBY
292458,Derby,polite,11805.3047,39222,VHIGH,DERBY
111302,Pig,impolite,527.1257,0,null,PIG
292455,Derby,impolite,14608.9041,32032,VHIGH,DERBY
111300,Pig,mixed,1246.3313,21455,HIGH,PIG
292457,Derby,mixed,1650.1232,199,HIGH,DERBY
292451,Derby,mixed,5260.1413,199,HIGH,DERBY
292453,Derby,mixed,1555.2707,51542,HIGH,DERBY
292469,Derby,polite,1549.9687,51542,HIGH,DERBY
292466,Derby,mixed,434.2647,51547,HIGH,DERBY
292467,Derby,impolite,113.9434,33671,VHIGH,DERBY
292462,Derby,mixed,806.2983,199,HIGH,DERBY
292461,Derby,polite,97.7003,32000,VHIGH,DERBY
292464,Derby,polite,314.7723,0,null,DERBY
292477,Derby,mixed,4844.9317,0,null,DERBY
292479,Derby,polite,981.9823,33671,VHIGH,DERBY
292478,Derby,mixed,2058.0374,199,HIGH,DERBY
292475,Derby,polite,2777.4216,51542,HIGH,DERBY
292474,Derby,polite,2590.0137,51542,HIGH,DERBY
292471,Derby,mixed,15788.6178,0,null,DERBY
556292,groovy,mixed,300.8537,71565,VHIGH,GROOVY
184612,Infrastructure,polite,26.7611,0,null,INFRA
184611,Infrastructure,impolite,124.0528,18829,HIGH,INFRA
556294,groovy,polite,41.0524,86490,VHIGH,GROOVY
184617,Infrastructure,impolite,159.4323,0,null,INFRA
184615,Infrastructure,polite,111.1303,0,null,INFRA
341580,Camel,impolite,135.7926,23092,VHIGH,CAMEL
556290,groovy,polite,6.0162,71565,VHIGH,GROOVY
292088,Derby,mixed,2848.9032,42546,VHIGH,DERBY
292087,Derby,impolite,0.4256,0,null,DERBY
292089,Derby,polite,123.1793,51542,HIGH,DERBY
145012,Hadoop Map/Reduce,polite,79.4042,8481,VHIGH,MAPREDUCE
292084,Derby,mixed,15.3788,0,null,DERBY
556296,groovy,impolite,388.0976,22882,VHIGH,GROOVY
292083,Derby,impolite,10.2194,32032,VHIGH,DERBY
145010,Hadoop Map/Reduce,mixed,219.7285,8475,HIGH,MAPREDUCE
292086,Derby,polite,5819.8461,51553,HIGH,DERBY
556298,groovy,polite,241.7957,71565,VHIGH,GROOVY
145005,Hadoop Map/Reduce,polite,1892.83,8485,HIGH,MAPREDUCE
605790,GeoServer,polite,7271.3654,4933,VHIGH,GEOS
145004,Hadoop Map/Reduce,impolite,163.8164,8485,HIGH,MAPREDUCE
292090,Derby,mixed,629.329,42546,VHIGH,DERBY
145003,Hadoop Map/Reduce,mixed,4911.0281,8526,HIGH,MAPREDUCE
292093,Derby,polite,274.4929,33671,VHIGH,DERBY
145007,Hadoop Map/Reduce,polite,977.8929,8473,HIGH,MAPREDUCE
605792,GeoServer,impolite,22.755,74224,VHIGH,GEOS
605791,GeoServer,mixed,2249.5738,75834,VHIGH,GEOS
341575,Camel,impolite,0.407,50364,HIGH,CAMEL
605798,GeoServer,mixed,550.2541,12153,VHIGH,GEOS
605797,GeoServer,mixed,2595.792,75861,HIGH,GEOS
184619,Infrastructure,impolite,212.8931,0,null,INFRA
341573,Camel,impolite,22.5894,27115,VHIGH,CAMEL
605796,GeoServer,impolite,0.2936,4933,VHIGH,GEOS
184618,Infrastructure,impolite,112.7315,0,null,INFRA
605795,GeoServer,impolite,0.0883,74224,VHIGH,GEOS
341578,Camel,impolite,102.4558,27115,VHIGH,CAMEL
556280,groovy,impolite,0.093,86490,VHIGH,GROOVY
184622,Infrastructure,polite,18888.3632,0,null,INFRA
556283,groovy,polite,44.9717,86490,VHIGH,GROOVY
184627,Infrastructure,polite,93.5962,0,null,INFRA
184626,Infrastructure,mixed,554.5509,0,null,INFRA
292099,Derby,polite,91.3564,33671,VHIGH,DERBY
556289,groovy,polite,5.734,71565,VHIGH,GROOVY
145023,Hadoop Map/Reduce,mixed,44.7001,8619,STD,MAPREDUCE
184620,Infrastructure,mixed,93.2225,18829,HIGH,INFRA
556285,groovy,impolite,35.344,0,null,GROOVY
145022,Hadoop Map/Reduce,polite,1191.1499,8532,HIGH,MAPREDUCE
292094,Derby,polite,145.1911,33671,VHIGH,DERBY
292096,Derby,impolite,5788.8022,39222,VHIGH,DERBY
556286,groovy,impolite,9.3384,71565,VHIGH,GROOVY
145013,Hadoop Map/Reduce,mixed,78.344,8471,VHIGH,MAPREDUCE
341569,Camel,impolite,0.413,12014,HIGH,CAMEL
145018,Hadoop Map/Reduce,polite,3.4955,7896,STD,MAPREDUCE
145017,Hadoop Map/Reduce,mixed,1053.7208,8489,HIGH,MAPREDUCE
341564,Camel,impolite,980.0053,50364,HIGH,CAMEL
605787,GeoServer,impolite,1.0185,75861,HIGH,GEOS
605786,GeoServer,impolite,2205.4011,4933,VHIGH,GEOS
341562,Camel,polite,17357.0404,27396,HIGH,CAMEL
184629,Infrastructure,polite,530.5136,7154,HIGH,INFRA
341561,Camel,impolite,4975.4982,0,null,CAMEL
605784,GeoServer,impolite,21.9797,74224,VHIGH,GEOS
341566,Camel,impolite,0.0982,12014,HIGH,CAMEL
341565,Camel,mixed,14450.3371,23092,VHIGH,CAMEL
39296,Wicket,polite,987.7233,16289,VHIGH,WICKET
556270,groovy,polite,7.4246,86490,VHIGH,GROOVY
39295,Wicket,polite,1318.1704,16863,VHIGH,WICKET
39298,Wicket,impolite,0.7985,0,null,WICKET
556272,groovy,mixed,654.9283,86490,VHIGH,GROOVY
39297,Wicket,impolite,41886.2537,154,VHIGH,WICKET
556271,groovy,mixed,12.7766,74926,VHIGH,GROOVY
341560,Camel,impolite,16341.5141,8385,VHIGH,CAMEL
39299,Wicket,polite,3880.6023,16019,VHIGH,WICKET
145030,Hadoop Map/Reduce,mixed,4771.0379,8562,STD,MAPREDUCE
556278,groovy,polite,13.0642,71565,VHIGH,GROOVY
556277,groovy,impolite,0.6467,86490,VHIGH,GROOVY
145034,Hadoop Map/Reduce,impolite,1043.4668,8466,HIGH,MAPREDUCE
39291,Wicket,polite,151.3469,16289,VHIGH,WICKET
39294,Wicket,impolite,2.8517,16988,VHIGH,WICKET
145032,Hadoop Map/Reduce,mixed,1241.0115,8469,HIGH,MAPREDUCE
145025,Hadoop Map/Reduce,polite,519.3155,8603,HIGH,MAPREDUCE
341559,Camel,polite,166.8448,20378,HIGH,CAMEL
145024,Hadoop Map/Reduce,polite,1131.108,8532,HIGH,MAPREDUCE
605772,GeoServer,impolite,2013.7138,4933,VHIGH,GEOS
605771,GeoServer,impolite,3516.0388,75861,HIGH,GEOS
145029,Hadoop Map/Reduce,mixed,1747.09,8534,STD,MAPREDUCE
605776,GeoServer,impolite,2398.3499,4933,VHIGH,GEOS
605775,GeoServer,impolite,2376.7056,4933,VHIGH,GEOS
341551,Camel,mixed,236.2683,27115,VHIGH,CAMEL
605774,GeoServer,impolite,0.6718,4933,VHIGH,GEOS
605773,GeoServer,impolite,0.1536,76050,VHIGH,GEOS
341557,Camel,polite,8.9853,0,null,CAMEL
341556,Camel,impolite,17.8664,0,null,CAMEL
605779,GeoServer,mixed,1614.1702,4933,VHIGH,GEOS
341555,Camel,mixed,35.2671,7111,VHIGH,CAMEL
605778,GeoServer,impolite,2427.3915,76050,VHIGH,GEOS
605777,GeoServer,mixed,1628.5287,4933,VHIGH,GEOS
39285,Wicket,mixed,2718.2336,3224,VHIGH,WICKET
111689,Pig,impolite,20.3984,22086,VHIGH,PIG
39287,Wicket,impolite,101.9221,16019,VHIGH,WICKET
111688,Pig,mixed,163.6603,23087,VHIGH,PIG
39286,Wicket,impolite,1723.0167,154,VHIGH,WICKET
111687,Pig,mixed,117.1092,30724,STD,PIG
39289,Wicket,polite,6324.5068,3224,VHIGH,WICKET
111686,Pig,polite,8079.7809,30609,STD,PIG
184605,Infrastructure,mixed,27.8297,0,null,INFRA
184604,Infrastructure,polite,1071.5245,0,null,INFRA
111683,Pig,polite,1877.6267,22086,VHIGH,PIG
184603,Infrastructure,impolite,5538.4695,0,null,INFRA
145040,Hadoop Map/Reduce,mixed,894.0972,8493,STD,MAPREDUCE
208700,HBase,mixed,176.501,45833,HIGH,HBASE
145037,Hadoop Map/Reduce,polite,99.6902,8488,HIGH,MAPREDUCE
341549,Camel,polite,158.8073,7111,VHIGH,CAMEL
605765,GeoServer,impolite,17.8216,76050,VHIGH,GEOS
184609,Infrastructure,mixed,75.4159,0,null,INFRA
341541,Camel,impolite,0.3563,8385,VHIGH,CAMEL
605764,GeoServer,mixed,0.9127,75834,VHIGH,GEOS
184608,Infrastructure,polite,559.0953,0,null,INFRA
605762,GeoServer,impolite,335.8973,75861,HIGH,GEOS
605769,GeoServer,impolite,8421.1578,4933,VHIGH,GEOS
341545,Camel,impolite,3.9629,27115,VHIGH,CAMEL
341544,Camel,polite,11589.9199,27115,VHIGH,CAMEL
39273,Wicket,polite,8.0414,0,null,WICKET
39276,Wicket,polite,2861.0996,16863,VHIGH,WICKET
39278,Wicket,impolite,1.3263,16289,VHIGH,WICKET
292048,Derby,polite,1824.3277,33671,VHIGH,DERBY
316582,CloudStack,mixed,2175.3466,56322,STD,CLOUDSTACK
292047,Derby,polite,383.7365,51542,HIGH,DERBY
316581,CloudStack,impolite,131.3767,0,null,CLOUDSTACK
571889,JBoss Enterprise Application Platform 4 and 5,impolite,390.4892,89020,null,JBPAPP
571888,JBoss Enterprise Application Platform 4 and 5,mixed,8474.2475,85601,HIGH,JBPAPP
292044,Derby,polite,310.3156,0,null,DERBY
316586,CloudStack,impolite,26.0406,42539,HIGH,CLOUDSTACK
571886,JBoss Enterprise Application Platform 4 and 5,mixed,3210.0986,73087,HIGH,JBPAPP
292043,Derby,mixed,4222.8756,0,null,DERBY
571885,JBoss Enterprise Application Platform 4 and 5,impolite,7074.0461,85601,HIGH,JBPAPP
316584,CloudStack,mixed,178.8849,56193,STD,CLOUDSTACK
316583,CloudStack,mixed,2038.0098,42678,HIGH,CLOUDSTACK
571883,JBoss Enterprise Application Platform 4 and 5,polite,154.3933,73060,VHIGH,JBPAPP
39270,Wicket,impolite,608.3846,16289,VHIGH,WICKET
208711,HBase,mixed,1524.6013,8350,HIGH,HBASE
39272,Wicket,mixed,641.2719,16289,VHIGH,WICKET
208713,HBase,impolite,18.487,0,null,HBASE
208712,HBase,mixed,1598.9228,8350,HIGH,HBASE
316587,CloudStack,mixed,1875.8899,56345,STD,CLOUDSTACK
208706,HBase,polite,16.8503,0,null,HBASE
208705,HBase,mixed,745.8605,36224,VHIGH,HBASE
341536,Camel,mixed,123.4444,27115,VHIGH,CAMEL
605750,GeoServer,mixed,7193.8633,96969,HIGH,GEOS
605754,GeoServer,impolite,0.3553,4933,VHIGH,GEOS
605753,GeoServer,impolite,1188.4621,4933,VHIGH,GEOS
605752,GeoServer,impolite,1945.8966,4933,VHIGH,GEOS
341533,Camel,impolite,856.7162,0,null,CAMEL
605755,GeoServer,impolite,201.3815,4933,VHIGH,GEOS
39263,Wicket,mixed,2387.9794,16156,VHIGH,WICKET
39262,Wicket,mixed,182.7303,16324,VHIGH,WICKET
292059,Derby,mixed,75.5392,33671,VHIGH,DERBY
39266,Wicket,polite,2857.8426,154,VHIGH,WICKET
292058,Derby,polite,3888.6418,0,null,DERBY
571898,JBoss Enterprise Application Platform 4 and 5,polite,1670.5375,0,null,JBPAPP
292054,Derby,polite,3236.5439,33671,VHIGH,DERBY
316596,CloudStack,polite,513.8557,56211,HIGH,CLOUDSTACK
292057,Derby,mixed,603.9638,32000,VHIGH,DERBY
316595,CloudStack,impolite,1534.8586,56193,STD,CLOUDSTACK
292056,Derby,mixed,641.8604,32000,VHIGH,DERBY
292051,Derby,impolite,461.1903,0,null,DERBY
208721,HBase,mixed,6234.3237,8135,HIGH,HBASE
571892,JBoss Enterprise Application Platform 4 and 5,mixed,61.285,110,HIGH,JBPAPP
208724,HBase,polite,4.2495,8350,HIGH,HBASE
39260,Wicket,mixed,2703.3529,16324,VHIGH,WICKET
292060,Derby,polite,551.8287,51542,HIGH,DERBY
208719,HBase,mixed,919.7361,46095,HIGH,HBASE
208718,HBase,impolite,9676.4102,0,null,HBASE
341523,Camel,mixed,5188.3478,59968,STD,CAMEL
341522,Camel,impolite,5842.9193,0,null,CAMEL
341521,Camel,polite,10640.1189,0,null,CAMEL
39254,Wicket,impolite,4.7939,16289,VHIGH,WICKET
39253,Wicket,mixed,13126.5964,3224,VHIGH,WICKET
39256,Wicket,polite,457.0491,16863,VHIGH,WICKET
316560,CloudStack,mixed,331.4989,56206,HIGH,CLOUDSTACK
39258,Wicket,polite,47603.6416,0,null,WICKET
39257,Wicket,mixed,1711.661,16988,VHIGH,WICKET
292066,Derby,polite,52.6405,51542,HIGH,DERBY
292065,Derby,mixed,2732.5353,0,null,DERBY
316563,CloudStack,impolite,1968.2939,56337,STD,CLOUDSTACK
208731,HBase,polite,47.392,46095,HIGH,HBASE
316561,CloudStack,impolite,319.9191,0,null,CLOUDSTACK
292062,Derby,polite,819.0413,33671,VHIGH,DERBY
208732,HBase,impolite,389.9867,46073,HIGH,HBASE
39250,Wicket,mixed,7321.0925,154,VHIGH,WICKET
292064,Derby,polite,196.0849,33671,VHIGH,DERBY
208734,HBase,mixed,128.6085,45213,STD,HBASE
292063,Derby,polite,390.3013,51542,HIGH,DERBY
208726,HBase,polite,918.0622,46187,STD,HBASE
341517,Camel,polite,11922.4188,0,null,CAMEL
208725,HBase,polite,7.8466,7838,HIGH,HBASE
341516,Camel,polite,12820.2726,27118,VHIGH,CAMEL
208728,HBase,polite,25.0531,0,null,HBASE
316559,CloudStack,impolite,0.878,42539,HIGH,CLOUDSTACK
208729,HBase,mixed,554.4594,36125,HIGH,HBASE
341518,Camel,polite,16151.237,7111,VHIGH,CAMEL
39259,Wicket,polite,28799.2459,154,VHIGH,WICKET
39242,Wicket,polite,280.4063,16863,VHIGH,WICKET
39245,Wicket,mixed,28612.948,154,VHIGH,WICKET
316571,CloudStack,polite,159.5112,56189,STD,CLOUDSTACK
39244,Wicket,polite,0.7227,0,null,WICKET
39247,Wicket,polite,930.8015,16156,VHIGH,WICKET
39246,Wicket,polite,12962.3593,0,null,WICKET
208742,HBase,mixed,132.3834,36224,VHIGH,HBASE
292079,Derby,polite,18.495,33671,VHIGH,DERBY
208741,HBase,polite,2157.423,36068,VHIGH,HBASE
145001,Hadoop Map/Reduce,mixed,79.8806,21394,STD,MAPREDUCE
208744,HBase,mixed,9934.8491,8327,VHIGH,HBASE
208743,HBase,mixed,9934.6672,8327,VHIGH,HBASE
292072,Derby,polite,24.7504,51542,HIGH,DERBY
316578,CloudStack,polite,190.3299,56202,STD,CLOUDSTACK
316577,CloudStack,polite,23.7449,42499,HIGH,CLOUDSTACK
208745,HBase,polite,5.6672,45833,HIGH,HBASE
316576,CloudStack,impolite,141.3292,56191,STD,CLOUDSTACK
208739,HBase,polite,18.7503,0,null,HBASE
292082,Derby,impolite,21.8959,32032,VHIGH,DERBY
341504,Camel,polite,7.571,7111,VHIGH,CAMEL
292081,Derby,impolite,5427.4145,0,null,DERBY
341503,Camel,impolite,69.6175,27115,VHIGH,CAMEL
341509,Camel,impolite,2.8868,7111,VHIGH,CAMEL
341508,Camel,impolite,0.914,7111,VHIGH,CAMEL
341502,Camel,mixed,68.5794,27115,VHIGH,CAMEL
341500,Camel,impolite,1818.4332,7111,VHIGH,CAMEL
615193,GeoServer,mixed,34576.8117,4933,VHIGH,GEOS
615192,GeoServer,impolite,15459.3113,4933,VHIGH,GEOS
571848,JBoss Enterprise Application Platform 4 and 5,polite,3.4436,73399,STD,JBPAPP
184698,Infrastructure,impolite,421.3366,0,null,INFRA
571847,JBoss Enterprise Application Platform 4 and 5,polite,5972.1506,1681,STD,JBPAPP
615194,GeoServer,polite,2039.2397,76056,HIGH,GEOS
571845,JBoss Enterprise Application Platform 4 and 5,impolite,3545.1336,76102,STD,JBPAPP
571844,JBoss Enterprise Application Platform 4 and 5,mixed,243.9992,73071,HIGH,JBPAPP
615199,GeoServer,polite,1723.0421,76069,VHIGH,GEOS
571842,JBoss Enterprise Application Platform 4 and 5,impolite,82.4731,73087,HIGH,JBPAPP
208750,HBase,polite,126.2175,46108,STD,HBASE
184691,Infrastructure,polite,911.3745,10290,HIGH,INFRA
532243,JRuby (please use github issues at http://bugs.jruby.org),mixed,1737.0729,46258,VHIGH,JRUBY
184690,Infrastructure,impolite,1297.2204,0,null,INFRA
532241,JRuby (please use github issues at http://bugs.jruby.org),impolite,14.1789,46258,VHIGH,JRUBY
145099,Hadoop Map/Reduce,polite,0.1602,0,null,MAPREDUCE
316545,CloudStack,polite,3689.2897,56193,STD,CLOUDSTACK
532240,JRuby (please use github issues at http://bugs.jruby.org),polite,22.0038,78894,VHIGH,JRUBY
184695,Infrastructure,polite,1332.111,0,null,INFRA
208757,HBase,impolite,531.8035,45833,HIGH,HBASE
316544,CloudStack,impolite,1337.8189,56202,STD,CLOUDSTACK
145097,Hadoop Map/Reduce,polite,126.0371,8553,HIGH,MAPREDUCE
184694,Infrastructure,polite,1445.571,17059,HIGH,INFRA
208756,HBase,polite,82.495,7909,VHIGH,HBASE
208748,HBase,mixed,856.0955,45959,HIGH,HBASE
194017,Hive,polite,27.8561,8173,HIGH,HIVE
208749,HBase,polite,6604.1928,0,null,HBASE
532239,JRuby (please use github issues at http://bugs.jruby.org),impolite,623.6612,46258,VHIGH,JRUBY
194019,Hive,mixed,7143.4935,32642,HIGH,HIVE
532237,JRuby (please use github issues at http://bugs.jruby.org),impolite,2746.4045,2382,VHIGH,JRUBY
532236,JRuby (please use github issues at http://bugs.jruby.org),polite,6967.3136,46258,VHIGH,JRUBY
6506,Hibernate ORM,polite,13733.779,579,VHIGH,HHH
6508,Hibernate ORM,polite,653.2096,57,VHIGH,HHH
233702,Geronimo,impolite,234.1105,8437,HIGH,GERONIMO
615191,GeoServer,impolite,1776.3144,97393,HIGH,GEOS
6507,Hibernate ORM,mixed,6197.2671,57,VHIGH,HHH
194013,Hive,mixed,441.8963,8130,VHIGH,HIVE
233701,Geronimo,polite,325.1086,12021,HIGH,GERONIMO
615182,GeoServer,polite,369.8596,76050,VHIGH,GEOS
615181,GeoServer,impolite,20.9696,97393,HIGH,GEOS
571859,JBoss Enterprise Application Platform 4 and 5,polite,1297.6194,73076,STD,JBPAPP
615183,GeoServer,impolite,463.0444,76050,VHIGH,GEOS
571857,JBoss Enterprise Application Platform 4 and 5,impolite,5341.0094,66752,HIGH,JBPAPP
208760,HBase,mixed,8794.4448,36224,VHIGH,HBASE
208762,HBase,polite,911.075,36125,HIGH,HBASE
208761,HBase,impolite,2.8517,0,null,HBASE
571852,JBoss Enterprise Application Platform 4 and 5,impolite,1681.3447,73589,STD,JBPAPP
615189,GeoServer,impolite,124.4192,76069,VHIGH,GEOS
208764,HBase,polite,31.384,45833,HIGH,HBASE
316551,CloudStack,impolite,282.2231,56195,HIGH,CLOUDSTACK
571851,JBoss Enterprise Application Platform 4 and 5,impolite,6499.1478,77721,HIGH,JBPAPP
208766,HBase,mixed,3.3376,30753,STD,HBASE
208765,HBase,impolite,2352.5954,45697,STD,HBASE
316554,CloudStack,polite,166.0943,42529,HIGH,CLOUDSTACK
208759,HBase,mixed,9938.1531,0,null,HBASE
194026,Hive,impolite,57.4136,8130,VHIGH,HIVE
208758,HBase,impolite,217.1856,0,null,HBASE
316549,CloudStack,impolite,1798.5191,42464,HIGH,CLOUDSTACK
532248,JRuby (please use github issues at http://bugs.jruby.org),impolite,10.7714,78894,VHIGH,JRUBY
532246,JRuby (please use github issues at http://bugs.jruby.org),polite,173.8574,46258,VHIGH,JRUBY
194021,Hive,mixed,661.6347,45230,HIGH,HIVE
6514,Hibernate ORM,impolite,9227.0392,579,VHIGH,HHH
6517,Hibernate ORM,impolite,78.3606,57,VHIGH,HHH
194023,Hive,impolite,48.5515,30862,HIGH,HIVE
6516,Hibernate ORM,mixed,10807.3113,1172,VHIGH,HHH
184679,Infrastructure,impolite,0.2089,13905,VHIGH,INFRA
184678,Infrastructure,polite,1004.7823,0,null,INFRA
615170,GeoServer,mixed,39190.5671,75834,VHIGH,GEOS
184676,Infrastructure,impolite,1609.7829,0,null,INFRA
571868,JBoss Enterprise Application Platform 4 and 5,impolite,6819.3497,75974,HIGH,JBPAPP
615175,GeoServer,polite,10.2671,76050,VHIGH,GEOS
208771,HBase,polite,12498.6395,7819,HIGH,HBASE
615177,GeoServer,mixed,3185.7813,97393,HIGH,GEOS
571865,JBoss Enterprise Application Platform 4 and 5,impolite,13.9125,73396,STD,JBPAPP
208773,HBase,mixed,2639.8982,7842,HIGH,HBASE
316520,CloudStack,polite,3339.4798,42539,HIGH,CLOUDSTACK
615179,GeoServer,impolite,1476.7776,76056,HIGH,GEOS
208772,HBase,polite,1153.3981,36068,VHIGH,HBASE
571863,JBoss Enterprise Application Platform 4 and 5,impolite,6891.4353,75974,HIGH,JBPAPP
532221,JRuby (please use github issues at http://bugs.jruby.org),mixed,2608.9108,2382,VHIGH,JRUBY
532220,JRuby (please use github issues at http://bugs.jruby.org),mixed,11542.4729,46258,VHIGH,JRUBY
571861,JBoss Enterprise Application Platform 4 and 5,polite,3886.3464,73399,STD,JBPAPP
184675,Infrastructure,mixed,862.7868,17059,HIGH,INFRA
184673,Infrastructure,impolite,358.2358,17114,HIGH,INFRA
208778,HBase,polite,2390.2256,8647,STD,HBASE
316521,CloudStack,impolite,2494.9584,0,null,CLOUDSTACK
532219,JRuby (please use github issues at http://bugs.jruby.org),mixed,175.6967,46258,VHIGH,JRUBY
532218,JRuby (please use github issues at http://bugs.jruby.org),impolite,399.3146,0,null,JRUBY
233727,Geronimo,impolite,3712.9375,0,null,GERONIMO
532217,JRuby (please use github issues at http://bugs.jruby.org),polite,3104.62,87535,VHIGH,JRUBY
316519,CloudStack,mixed,1106.3117,0,null,CLOUDSTACK
316518,CloudStack,impolite,600.1244,56193,STD,CLOUDSTACK
532213,JRuby (please use github issues at http://bugs.jruby.org),polite,123.2009,46258,VHIGH,JRUBY
6523,Hibernate ORM,impolite,10523.9654,0,null,HHH
233720,Geronimo,impolite,187.9565,42847,HIGH,GERONIMO
6529,Hibernate ORM,impolite,28052.0507,0,null,HHH
184689,Infrastructure,polite,1297.5916,0,null,INFRA
615162,GeoServer,polite,10536.8522,75834,VHIGH,GEOS
184687,Infrastructure,polite,220.4326,0,null,INFRA
615161,GeoServer,mixed,8018.2294,76056,HIGH,GEOS
6541,Hibernate ORM,impolite,49.6744,110,VHIGH,HHH
615163,GeoServer,impolite,14448.8232,4933,VHIGH,GEOS
208782,HBase,impolite,35.0216,7909,VHIGH,HBASE
571877,JBoss Enterprise Application Platform 4 and 5,polite,6374.6978,73087,HIGH,JBPAPP
6543,Hibernate ORM,impolite,23191.3771,0,null,HHH
208781,HBase,polite,2066.0107,21452,HIGH,HBASE
184682,Infrastructure,polite,308.7334,0,null,INFRA
208784,HBase,polite,85.474,7909,VHIGH,HBASE
316531,CloudStack,impolite,484.717,56200,HIGH,CLOUDSTACK
532234,JRuby (please use github issues at http://bugs.jruby.org),polite,476.0096,89422,VHIGH,JRUBY
532233,JRuby (please use github issues at http://bugs.jruby.org),mixed,51.3432,46258,VHIGH,JRUBY
184680,Infrastructure,impolite,867.5182,0,null,INFRA
208786,HBase,mixed,1696.9765,46187,STD,HBASE
532231,JRuby (please use github issues at http://bugs.jruby.org),polite,1.8286,89422,VHIGH,JRUBY
532230,JRuby (please use github issues at http://bugs.jruby.org),polite,472.6663,89422,VHIGH,JRUBY
571871,JBoss Enterprise Application Platform 4 and 5,mixed,6346.8767,1250,STD,JBPAPP
316534,CloudStack,impolite,1626.3642,56212,STD,CLOUDSTACK
316533,CloudStack,impolite,978.0441,56211,HIGH,CLOUDSTACK
208789,HBase,mixed,265.6156,46056,STD,HBASE
316532,CloudStack,impolite,2645.4176,56180,HIGH,CLOUDSTACK
194004,Hive,mixed,4416.2309,45278,HIGH,HIVE
316526,CloudStack,polite,1602.9625,42499,HIGH,CLOUDSTACK
532229,JRuby (please use github issues at http://bugs.jruby.org),polite,83.6827,0,null,JRUBY
194009,Hive,polite,21079.7443,36169,HIGH,HIVE
532227,JRuby (please use github issues at http://bugs.jruby.org),impolite,2737.5256,2382,VHIGH,JRUBY
233718,Geronimo,polite,18069.4823,7539,VHIGH,GERONIMO
6535,Hibernate ORM,mixed,120.7725,57,VHIGH,HHH
6537,Hibernate ORM,mixed,29407.8263,0,null,HHH
6539,Hibernate ORM,impolite,16329.3031,57,VHIGH,HHH
194000,Hive,polite,187.593,45133,HIGH,HIVE
233710,Geronimo,mixed,12396.2808,8443,HIGH,GERONIMO
194002,Hive,mixed,16.4845,36324,HIGH,HIVE
571805,JBoss Enterprise Application Platform 4 and 5,polite,169.1272,0,null,JBPAPP
556250,groovy,mixed,21.8946,71565,VHIGH,GROOVY
615151,GeoServer,polite,1.5367,97393,HIGH,GEOS
184654,Infrastructure,impolite,17.6267,13600,HIGH,INFRA
6553,Hibernate ORM,impolite,4.8218,57,VHIGH,HHH
208791,HBase,polite,357.8807,36224,VHIGH,HBASE
6552,Hibernate ORM,impolite,12742.4156,57,VHIGH,HHH
208790,HBase,polite,130.124,7909,VHIGH,HBASE
571801,JBoss Enterprise Application Platform 4 and 5,mixed,3249.6214,73062,HIGH,JBPAPP
615152,GeoServer,impolite,360.5655,97393,HIGH,GEOS
208793,HBase,mixed,17259.8086,17219,HIGH,HBASE
615155,GeoServer,polite,102.0237,76050,VHIGH,GEOS
208792,HBase,polite,4.3918,7862,VHIGH,HBASE
145052,Hadoop Map/Reduce,polite,3528.8229,8558,STD,MAPREDUCE
208795,HBase,polite,23.9149,7862,VHIGH,HBASE
615157,GeoServer,polite,324.9277,97393,HIGH,GEOS
615156,GeoServer,mixed,9078.463,4933,VHIGH,GEOS
145050,Hadoop Map/Reduce,mixed,150.4502,8466,HIGH,MAPREDUCE
208797,HBase,polite,11206.9085,17219,HIGH,HBASE
615159,GeoServer,polite,387.8739,76050,VHIGH,GEOS
615158,GeoServer,mixed,411.3939,76050,VHIGH,GEOS
208799,HBase,impolite,169.069,0,null,HBASE
