IssueID,ProjectName,Politeness,FixingTime_(hours)
295477,Derby,impolite,54673.6321
330323,Cassandra,impolite,0.2794
295475,Derby,mixed,365.1374
295476,Derby,polite,537.9889
295473,Derby,polite,186.0987
295474,Derby,polite,7537.1504
535470,JRuby (please use github issues at http://bugs.jruby.org),polite,653.7577
295472,Derby,mixed,978.3379
535471,JRuby (please use github issues at http://bugs.jruby.org),polite,531.7862
535469,JRuby (please use github issues at http://bugs.jruby.org),polite,34313.3551
608946,GeoServer,impolite,160.5563
608947,GeoServer,impolite,160.5604
608948,GeoServer,polite,34542.3516
608941,GeoServer,impolite,2393.5351
608942,GeoServer,mixed,6225.7748
608943,GeoServer,impolite,20752.1336
608944,GeoServer,impolite,0.1544
535483,JRuby (please use github issues at http://bugs.jruby.org),mixed,21.7301
535487,JRuby (please use github issues at http://bugs.jruby.org),polite,2588.6563
535488,JRuby (please use github issues at http://bugs.jruby.org),impolite,7.679
608929,GeoServer,impolite,368.1838
330319,Cassandra,polite,175.7623
330312,Cassandra,impolite,3845.1325
295489,Derby,mixed,1849.1088
295486,Derby,mixed,53929.2928
330315,Cassandra,impolite,864.0973
295484,Derby,mixed,4155.545
295482,Derby,impolite,125.1776
330310,Cassandra,impolite,1380.4476
295483,Derby,mixed,4276.2283
535482,JRuby (please use github issues at http://bugs.jruby.org),polite,742.9511
295491,Derby,polite,850.8267
295492,Derby,polite,23.7341
608936,GeoServer,polite,1483.661
608937,GeoServer,polite,119.6781
608930,GeoServer,mixed,11987.7168
608932,GeoServer,impolite,18770.3473
560451,groovy,impolite,538.9656
535452,JRuby (please use github issues at http://bugs.jruby.org),polite,531.3787
535454,JRuby (please use github issues at http://bugs.jruby.org),polite,2267.621
560454,groovy,polite,2911.1371
330307,Cassandra,mixed,730.593
560456,groovy,impolite,77.5849
608919,GeoServer,impolite,20912.8985
295499,Derby,polite,1.4983
330301,Cassandra,mixed,458.4245
81509,Solr,mixed,21.1101
560459,groovy,polite,3785.4332
295497,Derby,polite,1271.6701
330304,Cassandra,impolite,60.3308
81504,Solr,impolite,44.4389
295495,Derby,polite,5163.2853
295496,Derby,impolite,0.3671
295493,Derby,polite,71.7052
295494,Derby,mixed,465.7232
81513,Solr,impolite,3.8187
81514,Solr,mixed,27.327
81510,Solr,mixed,65.1142
608926,GeoServer,impolite,20983.7835
535461,JRuby (please use github issues at http://bugs.jruby.org),polite,2329.5701
535463,JRuby (please use github issues at http://bugs.jruby.org),polite,33694.8439
560463,groovy,polite,20611.6879
560464,groovy,impolite,20.4507
560465,groovy,polite,10.8389
560466,groovy,polite,0.3873
608906,GeoServer,impolite,20766.969
535467,JRuby (please use github issues at http://bugs.jruby.org),impolite,144.8292
535468,JRuby (please use github issues at http://bugs.jruby.org),impolite,435.0264
81501,Solr,polite,1.1483
81502,Solr,impolite,0.9931
608912,GeoServer,impolite,11777.3119
608914,GeoServer,mixed,1921.6705
560471,groovy,polite,1280.9491
608911,GeoServer,impolite,9954.4149
559484,groovy,impolite,1.5454
559481,groovy,polite,4.6842
295437,Derby,polite,886.1264
295438,Derby,impolite,740.1488
559480,groovy,impolite,2158.6504
295436,Derby,mixed,46900.8496
295434,Derby,impolite,46900.7179
81526,Solr,mixed,4.5269
559488,groovy,polite,217.956
559485,groovy,impolite,38.696
81529,Solr,impolite,28.5028
559486,groovy,mixed,14.1336
81535,Solr,polite,6582.9436
81532,Solr,mixed,262.314
608903,GeoServer,mixed,6145.4719
608904,GeoServer,impolite,9723.8964
608900,GeoServer,mixed,1535.0982
559472,groovy,impolite,40.1331
559473,groovy,impolite,3.3193
559470,groovy,impolite,25.017
295446,Derby,impolite,496.4328
295443,Derby,polite,479.9832
559479,groovy,mixed,176.6067
81515,Solr,mixed,8.4225
295440,Derby,polite,1201.8866
81516,Solr,polite,2.1223
295441,Derby,mixed,410.0841
559477,groovy,mixed,1.6145
81517,Solr,mixed,2552.1976
559474,groovy,mixed,2007.2592
81518,Solr,polite,10.2514
559475,groovy,polite,7744.9845
81522,Solr,polite,0.6833
81523,Solr,polite,1.9488
559461,groovy,polite,513.6182
559462,groovy,polite,0.2521
559460,groovy,mixed,476.3334
295459,Derby,polite,147.6924
535498,JRuby (please use github issues at http://bugs.jruby.org),mixed,56.1063
535499,JRuby (please use github issues at http://bugs.jruby.org),mixed,142.9201
295457,Derby,polite,28013.9981
295458,Derby,mixed,47181.6133
295455,Derby,polite,1025.5318
559469,groovy,impolite,3.135
295456,Derby,mixed,47.3828
295454,Derby,polite,355.6907
559468,groovy,impolite,2.3145
81548,Solr,impolite,0.5098
295451,Derby,impolite,2.4787
535490,JRuby (please use github issues at http://bugs.jruby.org),mixed,806.9208
559465,groovy,mixed,0.2843
81549,Solr,mixed,4006.6957
535491,JRuby (please use github issues at http://bugs.jruby.org),mixed,47.7721
559463,groovy,mixed,26685.1993
295450,Derby,mixed,714.2471
535493,JRuby (please use github issues at http://bugs.jruby.org),mixed,2553.5343
559464,groovy,mixed,929.2257
81555,Solr,polite,38.3033
81556,Solr,polite,38.3381
81557,Solr,polite,38.4273
81558,Solr,polite,38.4733
81551,Solr,polite,1150.4329
81552,Solr,mixed,2727.5541
81554,Solr,mixed,6694.2324
81550,Solr,impolite,1779.0393
559450,groovy,impolite,9.8823
559451,groovy,mixed,0.5391
295469,Derby,impolite,18.1773
295466,Derby,polite,1142.3609
295467,Derby,polite,6855.0778
559459,groovy,mixed,498.1313
295464,Derby,impolite,29.3201
295465,Derby,mixed,599.1186
559457,groovy,mixed,26619.6969
81537,Solr,mixed,1225.8358
295462,Derby,polite,336.4553
81538,Solr,mixed,3769.1971
295463,Derby,mixed,118.9721
559455,groovy,polite,1887.7466
295460,Derby,mixed,1535.1567
295461,Derby,polite,182.7812
559453,groovy,impolite,1905.7374
81544,Solr,mixed,10.6467
295470,Derby,impolite,9895.5683
81546,Solr,polite,33.6757
81541,Solr,polite,8385.4518
81542,Solr,impolite,2599.126
81543,Solr,impolite,24.4079
222517,Hadoop Common,mixed,1251.5076
222515,Hadoop Common,mixed,1232.1283
222505,Hadoop Common,mixed,2500.8778
222506,Hadoop Common,polite,1040.4846
608949,GeoServer,impolite,7.6798
222509,Hadoop Common,polite,407.7746
222539,Hadoop Common,polite,23.8504
222533,Hadoop Common,impolite,11.2817
222530,Hadoop Common,impolite,23.4099
222529,Hadoop Common,impolite,21.0702
222528,Hadoop Common,mixed,1740.5199
222521,Hadoop Common,polite,189.9018
222522,Hadoop Common,impolite,0.9924
222525,Hadoop Common,mixed,2207.4032
222524,Hadoop Common,polite,1.2411
222558,Hadoop Common,polite,243.2288
222559,Hadoop Common,polite,428.0574
222556,Hadoop Common,mixed,87.4136
222561,Hadoop Common,impolite,4363.9164
8200,Hibernate ORM,polite,333.2035
8203,Hibernate ORM,impolite,41163.1088
222544,Hadoop Common,mixed,2940.7009
222541,Hadoop Common,polite,140.6366
222547,Hadoop Common,polite,140.6059
222548,Hadoop Common,mixed,365.2535
222546,Hadoop Common,mixed,526.8881
222550,Hadoop Common,mixed,560.1787
222551,Hadoop Common,polite,87.6001
153990,Lucene - Core,polite,5692.1619
153991,Lucene - Core,impolite,10.5678
8213,Hibernate ORM,impolite,24491.9899
153995,Lucene - Core,impolite,0.7657
153996,Lucene - Core,polite,44.0615
153998,Lucene - Core,polite,17.2691
222577,Hadoop Common,polite,430.1688
222574,Hadoop Common,mixed,648.4293
222578,Hadoop Common,polite,140.597
222579,Hadoop Common,mixed,392.2948
222583,Hadoop Common,polite,3229.7853
222581,Hadoop Common,mixed,32.2726
8223,Hibernate ORM,polite,3080.4365
8220,Hibernate ORM,mixed,14453.0062
153980,Lucene - Core,polite,496.874
153981,Lucene - Core,impolite,17.5021
153982,Lucene - Core,impolite,557.8022
153983,Lucene - Core,impolite,3.8136
8224,Hibernate ORM,polite,685.7817
153984,Lucene - Core,mixed,9.2919
222566,Hadoop Common,polite,72.3235
153988,Lucene - Core,mixed,228.9252
222563,Hadoop Common,polite,4.4923
153989,Lucene - Core,mixed,2350.2122
222570,Hadoop Common,polite,2442.1599
222571,Hadoop Common,polite,459.0178
8219,Hibernate ORM,polite,41520.0845
8217,Hibernate ORM,impolite,687.0869
8233,Hibernate ORM,impolite,373.7928
8238,Hibernate ORM,impolite,5387.2615
8235,Hibernate ORM,mixed,12998.5709
222598,Hadoop Common,polite,100.4147
222599,Hadoop Common,polite,319.2712
222596,Hadoop Common,polite,2593.8406
8243,Hibernate ORM,mixed,5224.6772
8249,Hibernate ORM,impolite,269.3814
8246,Hibernate ORM,polite,41702.3648
222588,Hadoop Common,impolite,2543.497
222585,Hadoop Common,polite,57.096
222586,Hadoop Common,polite,546.7966
222589,Hadoop Common,mixed,2153.656
222591,Hadoop Common,polite,344.0015
222593,Hadoop Common,mixed,2847.1507
8239,Hibernate ORM,mixed,15104.5957
295518,Derby,polite,117.7126
295519,Derby,polite,172.0496
295516,Derby,polite,1026.7805
8254,Hibernate ORM,impolite,0.9397
8259,Hibernate ORM,impolite,1.3924
295514,Derby,impolite,1021.8464
295515,Derby,polite,1022.074
295512,Derby,polite,13356.9965
8258,Hibernate ORM,mixed,479.1761
295510,Derby,polite,877.3413
8250,Hibernate ORM,impolite,0.9457
81457,Solr,polite,7398.2825
81452,Solr,impolite,0.8502
81454,Solr,mixed,337.2931
81455,Solr,impolite,327.466
295529,Derby,polite,903.522
8267,Hibernate ORM,mixed,3366.0502
8264,Hibernate ORM,impolite,1026.9085
295527,Derby,mixed,27652.0546
8265,Hibernate ORM,impolite,43640.204
295528,Derby,impolite,4547.6898
295525,Derby,polite,850.1582
295523,Derby,polite,28.2728
295524,Derby,mixed,839.0915
295521,Derby,polite,329.8264
295522,Derby,polite,1175.5718
295520,Derby,polite,947.4907
330396,Cassandra,mixed,115.5815
330397,Cassandra,impolite,4.1979
8261,Hibernate ORM,impolite,26.6008
81445,Solr,mixed,1344.2551
81446,Solr,impolite,0.7371
81442,Solr,impolite,0.1485
8278,Hibernate ORM,impolite,1444.3456
295539,Derby,polite,1568.5615
295537,Derby,polite,3.3365
8279,Hibernate ORM,polite,0.0508
295535,Derby,polite,959.2295
295532,Derby,mixed,1101.3189
330389,Cassandra,impolite,1.3705
8270,Hibernate ORM,polite,13432.328
295533,Derby,mixed,1826.0364
295530,Derby,mixed,774.0733
295531,Derby,polite,932.118
8273,Hibernate ORM,mixed,23495.1908
330385,Cassandra,mixed,1633.6646
81478,Solr,impolite,2648.2756
81479,Solr,polite,1.6588
330394,Cassandra,polite,1669.5459
81475,Solr,polite,1627.2484
81477,Solr,polite,3.66
81471,Solr,impolite,1535.175
81472,Solr,mixed,2281.1574
81473,Solr,mixed,419.9828
8288,Hibernate ORM,polite,1526.9893
559494,groovy,mixed,22.7798
559495,groovy,mixed,810.0407
559492,groovy,impolite,22.2521
559490,groovy,mixed,36057.7156
295548,Derby,polite,496.8366
559491,groovy,impolite,17.8401
295545,Derby,mixed,12838.5138
295544,Derby,mixed,43549.6037
295541,Derby,impolite,2589.2322
295542,Derby,mixed,519.9119
559498,groovy,impolite,2.4801
330375,Cassandra,mixed,954.1987
559499,groovy,impolite,15.4043
8282,Hibernate ORM,mixed,20130.7704
81467,Solr,polite,2602.3661
330382,Cassandra,polite,5090.9634
81469,Solr,impolite,0.3289
81464,Solr,mixed,38.9846
329397,Cassandra,mixed,86.0158
81460,Solr,impolite,343.3294
81461,Solr,impolite,343.4351
560472,groovy,polite,473.8526
560474,groovy,impolite,702.3593
560475,groovy,impolite,0.2795
560476,groovy,impolite,49405.9664
560479,groovy,impolite,36417.8842
8291,Hibernate ORM,polite,25934.7347
330368,Cassandra,mixed,3742.9118
330369,Cassandra,mixed,695.9637
330363,Cassandra,mixed,1788.5279
330364,Cassandra,polite,5012.1665
330365,Cassandra,impolite,110.8585
330370,Cassandra,polite,5009.8615
330371,Cassandra,polite,21.2865
330372,Cassandra,polite,63.4996
81496,Solr,mixed,312.0915
81498,Solr,mixed,26.963
81493,Solr,mixed,6295.4996
81494,Solr,polite,8.6687
81495,Solr,impolite,16.5006
81490,Solr,polite,130.9208
81491,Solr,impolite,336.7836
560482,groovy,impolite,9.1178
560483,groovy,impolite,0.0903
560485,groovy,polite,22169.3602
560488,groovy,polite,90.0053
560489,groovy,mixed,1667.9531
330353,Cassandra,impolite,909.6101
330354,Cassandra,polite,498.0235
81489,Solr,impolite,2961.0607
330360,Cassandra,polite,2261.1138
330362,Cassandra,impolite,113.9972
81485,Solr,mixed,5.6094
81482,Solr,mixed,2478.4249
81483,Solr,mixed,3.5712
560494,groovy,polite,48335.4274
560496,groovy,impolite,4151.6034
560499,groovy,polite,43360.7855
330345,Cassandra,mixed,594.7596
330341,Cassandra,mixed,1745.1338
330342,Cassandra,impolite,167.2049
330343,Cassandra,mixed,83.6293
330344,Cassandra,mixed,448.7879
330350,Cassandra,impolite,1.4668
330351,Cassandra,impolite,8.4689
295508,Derby,mixed,733.8602
295503,Derby,mixed,13509.4983
330338,Cassandra,mixed,574.3154
330339,Cassandra,mixed,538.9164
295501,Derby,polite,678.3174
295502,Derby,mixed,647.8025
295500,Derby,mixed,7865.2702
330330,Cassandra,polite,2234.4476
330332,Cassandra,impolite,96.2203
17046,ZooKeeper,mixed,447.9157
17048,ZooKeeper,polite,3655.7332
535353,JRuby (please use github issues at http://bugs.jruby.org),impolite,2024.5318
17049,ZooKeeper,mixed,1393.5136
17042,ZooKeeper,mixed,340.9791
295118,Derby,polite,28.083
17043,ZooKeeper,polite,5033.3609
295119,Derby,polite,64.4266
295116,Derby,impolite,5214.0211
295114,Derby,impolite,9389.7804
81608,Solr,impolite,37.4972
295115,Derby,polite,452.299
17040,ZooKeeper,impolite,340.8369
295112,Derby,impolite,53594.204
295113,Derby,polite,1187.1578
81603,Solr,polite,18.0558
295110,Derby,polite,29736.8648
295111,Derby,impolite,3579.3259
81606,Solr,mixed,110.3434
81611,Solr,polite,333.0175
574950,JBoss Enterprise Application Platform 4 and 5,impolite,16788.7611
81613,Solr,mixed,450.1243
574951,JBoss Enterprise Application Platform 4 and 5,impolite,5.9483
17057,ZooKeeper,polite,2.6156
535362,JRuby (please use github issues at http://bugs.jruby.org),polite,11602.9176
17058,ZooKeeper,impolite,1464.3868
535364,JRuby (please use github issues at http://bugs.jruby.org),polite,27277.9738
535365,JRuby (please use github issues at http://bugs.jruby.org),impolite,2114.6455
17053,ZooKeeper,mixed,14798.6832
295129,Derby,polite,2.1481
535367,JRuby (please use github issues at http://bugs.jruby.org),polite,7564.6604
17055,ZooKeeper,mixed,4870.0569
295127,Derby,mixed,22.0756
535368,JRuby (please use github issues at http://bugs.jruby.org),impolite,0.1088
295128,Derby,polite,25.7018
535369,JRuby (please use github issues at http://bugs.jruby.org),polite,2050.0693
17050,ZooKeeper,polite,13535.9545
17051,ZooKeeper,impolite,1345.9765
295123,Derby,mixed,1032.5086
17052,ZooKeeper,polite,6623.6629
295124,Derby,polite,142.2566
295120,Derby,polite,1723.8776
81600,Solr,polite,23.1237
81601,Solr,polite,0.9674
81602,Solr,impolite,495.9102
535359,JRuby (please use github issues at http://bugs.jruby.org),impolite,489.503
17025,ZooKeeper,mixed,45378.1386
17026,ZooKeeper,impolite,12989.0498
17027,ZooKeeper,impolite,1.8175
17022,ZooKeeper,mixed,0.7522
295138,Derby,mixed,1749.8234
17023,ZooKeeper,impolite,1.4976
295139,Derby,polite,46997.3772
295136,Derby,polite,47.1268
295134,Derby,mixed,25864.3345
295135,Derby,mixed,23.4596
295133,Derby,mixed,1014.3671
81628,Solr,polite,75.1209
295131,Derby,polite,2.3131
574980,JBoss Enterprise Application Platform 4 and 5,mixed,6362.8256
81632,Solr,impolite,5249.5585
295140,Derby,polite,493.4252
81634,Solr,polite,533.0178
81635,Solr,mixed,5770.7616
81631,Solr,impolite,530.7312
574979,JBoss Enterprise Application Platform 4 and 5,mixed,5264.8603
17028,ZooKeeper,mixed,301.9275
17035,ZooKeeper,polite,1010.1449
17036,ZooKeeper,impolite,16.1468
17037,ZooKeeper,impolite,1.0229
17031,ZooKeeper,mixed,99.3897
17033,ZooKeeper,mixed,1704.9609
295149,Derby,mixed,1283.2734
17034,ZooKeeper,mixed,6726.0988
81618,Solr,polite,373.0513
295148,Derby,mixed,6479.2363
295145,Derby,mixed,2541.4073
17030,ZooKeeper,mixed,598.1855
81614,Solr,impolite,69.992
81615,Solr,polite,0.9682
295144,Derby,polite,45.5564
295141,Derby,mixed,74.917
574990,JBoss Enterprise Application Platform 4 and 5,mixed,6225.6
81617,Solr,impolite,269.1563
574991,JBoss Enterprise Application Platform 4 and 5,mixed,6228.2314
574981,JBoss Enterprise Application Platform 4 and 5,mixed,4681.5086
295151,Derby,polite,58.8194
574982,JBoss Enterprise Application Platform 4 and 5,mixed,6291.4264
574983,JBoss Enterprise Application Platform 4 and 5,impolite,4868.4631
574984,JBoss Enterprise Application Platform 4 and 5,mixed,6223.7364
574985,JBoss Enterprise Application Platform 4 and 5,mixed,4868.5211
574986,JBoss Enterprise Application Platform 4 and 5,mixed,6224.5297
574987,JBoss Enterprise Application Platform 4 and 5,mixed,4868.6653
574988,JBoss Enterprise Application Platform 4 and 5,impolite,6224.6575
574989,JBoss Enterprise Application Platform 4 and 5,polite,11406.0736
17002,ZooKeeper,mixed,239.7214
535396,JRuby (please use github issues at http://bugs.jruby.org),impolite,10698.2701
559363,groovy,polite,38.5622
17004,ZooKeeper,mixed,194.2352
535397,JRuby (please use github issues at http://bugs.jruby.org),impolite,5.4516
17005,ZooKeeper,mixed,40890.452
535398,JRuby (please use github issues at http://bugs.jruby.org),polite,383.9242
17000,ZooKeeper,mixed,719.4968
17001,ZooKeeper,mixed,218.9067
81647,Solr,mixed,25.7168
535392,JRuby (please use github issues at http://bugs.jruby.org),impolite,474.4783
559367,groovy,polite,1278.961
535393,JRuby (please use github issues at http://bugs.jruby.org),polite,9060.3314
559364,groovy,polite,51.0958
559365,groovy,polite,4086.5799
81655,Solr,mixed,3498.7624
81656,Solr,polite,1112.2617
81657,Solr,mixed,866.8661
81653,Solr,mixed,0.6566
574911,JBoss Enterprise Application Platform 4 and 5,polite,818.0497
574912,JBoss Enterprise Application Platform 4 and 5,impolite,645.1494
574913,JBoss Enterprise Application Platform 4 and 5,impolite,14.0908
17007,ZooKeeper,polite,62.8874
574917,JBoss Enterprise Application Platform 4 and 5,polite,948.6439
17008,ZooKeeper,mixed,20780.7789
574918,JBoss Enterprise Application Platform 4 and 5,polite,900.1333
574919,JBoss Enterprise Application Platform 4 and 5,polite,4490.4722
559352,groovy,polite,234.7032
17015,ZooKeeper,impolite,6.8898
17016,ZooKeeper,polite,27512.2415
559357,groovy,impolite,18.8142
81636,Solr,polite,2.0838
559355,groovy,polite,2060.0057
559356,groovy,impolite,18.7915
81643,Solr,polite,9.5416
81640,Solr,polite,514.4314
81641,Solr,polite,586.0052
574922,JBoss Enterprise Application Platform 4 and 5,polite,4945.7144
574923,JBoss Enterprise Application Platform 4 and 5,polite,19829.0336
574924,JBoss Enterprise Application Platform 4 and 5,mixed,7102.425
574926,JBoss Enterprise Application Platform 4 and 5,polite,982.2772
17019,ZooKeeper,polite,1495.2752
574929,JBoss Enterprise Application Platform 4 and 5,mixed,12695.0994
535373,JRuby (please use github issues at http://bugs.jruby.org),impolite,7484.6171
535374,JRuby (please use github issues at http://bugs.jruby.org),polite,2242.6182
535375,JRuby (please use github issues at http://bugs.jruby.org),polite,10607.0512
535376,JRuby (please use github issues at http://bugs.jruby.org),polite,367.265
535378,JRuby (please use github issues at http://bugs.jruby.org),polite,6549.5042
535379,JRuby (please use github issues at http://bugs.jruby.org),impolite,12634.2982
535372,JRuby (please use github issues at http://bugs.jruby.org),polite,2123.0107
81672,Solr,polite,12.7827
574930,JBoss Enterprise Application Platform 4 and 5,impolite,2.9061
574931,JBoss Enterprise Application Platform 4 and 5,mixed,223.8681
81674,Solr,polite,272.4814
574934,JBoss Enterprise Application Platform 4 and 5,impolite,1028.145
574936,JBoss Enterprise Application Platform 4 and 5,polite,1385.1564
574937,JBoss Enterprise Application Platform 4 and 5,impolite,87.915
574938,JBoss Enterprise Application Platform 4 and 5,impolite,88.3128
